"판시사항","누설한 사항 중 일부 내용이 실제 군사기밀 내용과 다르더라도 나머지 부분이 군사기밀 내용을 담고 있는 경우, 군사기밀누설죄에 해당하는지 여부"
"판시사항","군형법 제80조 소정의 '군사상의 기밀'의 의미 및 그 기밀이 군사기밀보호법 제2조 소정의 범위에 국한되는지 여부"
"판시사항","군사기밀보호법 제13조 제1항 소정의 '업무', '업무로 인하여 알게 되거나' 및 '업무로 인하여 점유한'의 각 의미"
"판시사항","누설한 군사 기밀사항이 누설행위 이후 평문으로 저하되었거나 군사기밀이 해제된 경우, 형법 제1조 제2항의 적용 여부"
"판결요지","뇌물죄는 직무집행의 공정과 이에 대한 사회의 신뢰에 기하여 직무행위의 불가매수성을 그 직접의 보호법익으로 하고 있으므로 뇌물성은 의무위반 행위나 청탁의 유무, 개개의 직무행위와의 대가적관계, 금품수수 시기와 직무집행 행위의 전후를 가리지 아니한다 할 것이다."
"판결요지","누설한 군사기밀사항이 누설행위 이후 평문으로 저하되었거나 군사기밀이 해제되었다고 하더라도 이를 법률의 변경으로 볼 수 없으므로 재판시 법적용 여부가 문제될 여지는 없다."
"판결요지","군사기밀보호법 제13조 제1항 소정의 '업무'라 함은 직업 또는 직무로서 계속적으로 행하는 일정한 사무를 통칭하고 그 직업, 직무는 법령에 의하든, 관례에 의하든, 계약에 의하든 관계없다."
"판결요지","'업무로 인하여 점유한'의 의미는 업무에 기인하여 입수하고 있는 것으로 군사상의 비밀인 물건의 보관을 직무 또는 영업으로 하는 경우에 한하지 않고 또 반드시 주재할 필요도 없으며, 단지 그 일에 참여한 경우도 포함된다."
"판결요지","일반적으로 군사상의 필요에 따라 특별히 보호를 요한다고 하여 설정한 대외비는 군사기밀보호법상의 군사기밀은 아니라 하더라도 군형법상의 군사상의 기밀로 취급하여야 한다."
"판결요지","누설한 사항 중 일부내용이 실제 군사기밀 내용과 다른 경우에도 나머지 부분이 군사기밀인 내용을 제대로 담고 있다면 전체적으로 보아 군사기밀보호법 제12조 소정의 군사기밀누설죄에 해당한다."
