"판시사항","아동ㆍ청소년으로 하여금 스스로 자신을 대상으로 하는 음란물을 촬영하게 하고 직접 촬영행위를 하지 않았더라도 구 아동ㆍ청소년의 성보호에 관한 법률 제11조 제1항의 처벌 대상인 아동ㆍ청소년이용음란물 ‘제작’에 해당하는 경우 및 그 기수 시기"
"판시사항","구 아동ㆍ청소년의 성보호에 관한 법률 제11조 제1항의 처벌 대상인 ‘아동ㆍ청소년이용음란물 제작’에서 해당 영상을 직접 촬영할 것을 요하지 아니하는 취지"
"판시사항","공동정범의 성립 요건 및 주관적 요건으로서 ‘공동가공의 의사’의 내용 / 피고인이 주관적 요소인 공동가공의 의사를 부인하는 경우, 그 증명 방법"
"이유","2000. 2. 3. 제정된 구「청소년의 성보호에 관한 법률」제2조 제1호는 청소년의 정의를 19세 미만의 남녀로 규정하면서 제8조 제1항에서 청소년이용음란물을 제작ㆍ수입ㆍ수출한 자를 5년 이상의 유기징역으로 처벌하도록 규정하였다."
"이유","피고인이 아동ㆍ청소년으로 하여금 스스로 자신을 대상으로 하는 음란물을 촬영하게 한 경우 피고인이 직접 촬영행위를 하지 않았더라도 그 영상을 만드는 것을 기획하고 촬영행위를 하게 하거나 만드는 과정에서 구체적인 지시를 하였다면, 특별한 사정이 없는 한 아동ㆍ청소년이용음란물 ‘제작’에 해당한다."
"이유","위에서 본 바와 같이 아동ㆍ청소년이용음란물의 제작에 있어서는 피고인이 해당 영상을 직접 촬영할 것을 요하지 않는 것으로 해석되는 바이다."
"이유","그 취지는 ① 모바일기기의 보급이 일반화됨에 따라 아동ㆍ청소년이용음란물의 제작은 매우 용이한 현실, ② 현재 정보통신매체의 기술 수준에서는 단순히 촬영한 영상물이 존재한다는 것만으로도 즉시 대량 유포 및 대량 복제가 가능하다."
"이유","제작에 관여한 사람의 의도와 관계없이 무차별적으로 유통에 제공될 가능성이 있고, 음란물의 제작행위 자체에 그 유통의 위험성까지도 상당부분 내재되어 있는 점이다."
"이유","청소년성보호법의 입법 목적, 아동ㆍ청소년이용음란물이 미치는 사회적 영향력이 크고 성에 대한 왜곡된 인식과 비정상적 가치관을 심어줄 수 있는 점이다."
"이유","아동ㆍ청소년이 사회공동체 내에서 책임 있는 인격체로 성장할 때까지 사회로부터 보호되어야 할 필요성과 아동ㆍ청소년의 ‘인간으로서의 존엄성’ 역시 온전히 보호되어야 할 필요성이 있는 점이다."
"이유","제작행위에 관여된 피해 아동ㆍ청소년에게 영구히 씻을 수 없는 기록을 남기고 그러한 피해는 쉽사리 해결되기 어려운 점 등을 고려하면 아동ㆍ청소년이용음란물 제작행위는 인간의 존엄과 가치에 정면으로 반하는 범죄로서 죄질과 범정이 매우 무겁고 비난가능성 또한 대단히 높다는 점에서 찾을 수 있다."
"이유","형법 제30조의 공동정범이 성립하기 위하여는 주관적 요건인 공동가공의 의사와 객관적 요건으로서 그 공동의사에 기한 기능적 행위지배를 통하여 범죄를 실행하였을 것이 필요하다."
"이유","여기서 공동가공의 의사란 타인의 범행을 인식하면서도 이를 제지함이 없이 용인하는 것만으로는 부족하고 공동의 의사로 특정한 범죄행위를 하기 위하여 일체가 되어 서로 다른 사람의 행위를 이용하여 자기의 의사를 실행에 옮기는 것을 내용으로 하는 것이어야 하는 바이다."
"이유","피고인이 주관적 요소인 공동가공의 의사를 부인하는 경우에는, 사물의 성질상 범의와 상당한 관련성이 있는 간접사실 또는 정황사실을 증명하는 방법에 의하여 이를 입증할 수밖에 없다."
"이유","무엇이 상당한 관련성이 있는 간접사실에 해당할 것인가는 정상적인 경험칙에 바탕을 두고 치밀한 관찰력이나 분석력에 의하여 사실의 연결상태를 합리적으로 판단하는 방법에 의하여야 할 것이다."
"이유","이 사건 공소사실은, 피고인이 공소외인 등 공범들과 공모하여 SNS 등을 통해 알게 된 아동ㆍ청소년들에게 거짓말을 하여 개인정보 탈취 사이트에 접속하도록 유도하여 트위터 계정 아이디와 비밀번호를 탈취하였다."
"이유","이를 이용해 청소년인 피해자들이 트위터에 비공개로 저장해 놓은 나체 사진과 신상정보를 수집한 다음 이를 빌미로 피해자들을 협박하여 피해자들로 하여금 음란 사진 및 동영상을 촬영하게 하고 이를 텔레그램 단체대화방에 전송ㆍ게시하도록 함으로써 아동ㆍ청소년이용음란물을 제작하였다."
"이유","원심은 피고인 등이 피해자들로 하여금 사진 등을 촬영, 전송하게 한 행위가 제작에 해당함을 전제로, ① 피고인이 이 사건 범행을 위해 만들어진 텔레그램 단체대화방에 참여하기 전부터 공소외인 등의 범행계획을 알고 있었다."
"이유","공범들과의 대화를 통해 공소외인 등 기존 공범들의 범행계획, 역할 분담 등에 관하여 더욱 구체적으로 알게 된 점이다."
"이유","오히려 피고인이 이 사건 범행에 가담한 후에 이 사건 피싱사이트의 정보 열람문제를 해결함으로써 이 사건 범행 계획을 실행하는 데 중추적인 역할을 한 점이다."
"이유","앞서 본 법리에 적법하게 채택한 증거들을 비추어 보면, 원심판단에 상고이유 주장과 같이 채증법칙을 위반하거나 공동정범의 성립에 관한 법리를 오해한 잘못이 없다."
"이유","이러한 공동가공의 의사는 타인의 범행을 인식하면서도 이를 제지하지 아니하고 용인하는 것만으로는 부족하나, 반드시 사전에 치밀한 범행계획의 공모에까지 이를 필요는 없으며 공범자 각자가 공범자들 사이에 구성요건을 이루거나 구성요건에 본질적으로 관련된 행위를 분담한다는 상호이해가 있으면 충분하다."
