"판시사항","금융기관이 거래처의 기존 대출금에 대한 원리금으로 상환되도록 약정된 새로운 대출금을 실제로 거래처에 교부한 경우, 업무상배임죄가 성립하는지 여부."
"판시사항","주민등록법 제37조 제10호의 규정 취지 및 주민등록번호 소지자의 허락 없이 그 주민등록번호를 함부로 이용하여 신분확인의 용도로 사용한 경우, 위 조항에서 정한 ‘주민등록번호 부정사용죄’가 성립하는지 여부."
"이유","위 범죄일람표 순번 14 내지 16, 48 내지 50, 58 부분에 관하여 판시와 같은 이유를 들어, 순번 14, 48 내지 50 기재 대출은 피고인 1, 2, 3이 공모하여 횡령을 범하였다."
"이유","순번 15, 16 기재 대출은 피고인 1, 2가 공모하여 횡령을 범하였으며, 순번 58 기재 대출은 피고인 2, 3이 공모하여 횡령을 범하였다고 판단한다."
"이유","피고인 1, 3이 공모하여 피고인 1이 유상증자 자금을 마련하기 위하여 지게 된 개인채무를 변제하기 위하여 명의를 도용하여 대출을 실행하여 그 대출금을 인출하는 방식으로 제일저축은행 소유의 금원을 횡령하였다고 판단하였다."
"이유","범죄사실의 인정은 합리적인 의심이 없는 정도의 증명에 이르러야 하나, 사실인정에 관한 증거의 증명력은 자유심증주의의 한계를 벗어나지 않는 한 사실심 법원의 자유판단에 속한다."
"이유","위와 같은 원심의 판단에 위 피고인들의 상고이유 주장과 같이 논리와 경험의 법칙을 위반하여 자유심증주의의 한계를 벗어나고 필요한 심리를 다하지 아니하거나 업무상횡령죄에서의 불법영득의사 등에 관한 법리를 오해하여 판결에 영향을 미친 위법이 없다."
"이유","적법하게 채택된 다른 증거들 및 기록에 의하면 피고인 3의 진술이 특히 신빙할 수 있는 상태하에서 행하여졌음이 증명되었다고 할 수 있다."
"이유","이 사건 기록에 비추어 보면 원심이 인정한 범죄사실이 이 사건 공소사실과의 동일성에서 벗어난다거나 위 피고인의 방어권 행사에 실질적인 불이익을 초래할 염려가 있다고 보이지 아니하므로, 위 상고이유 주장 역시 받아들이지 아니한다."
"이유","원심판결 이유를 기록에 비추어 살펴보면, 위와 같은 원심의 판단에 검사의 상고이유 주장과 같이 통정허위표시 및 채무의 효력에 관한 법리를 오해하는 등의 위법이 없다."
"이유","피고인 1, 3의 공범 성립에 대하여 (가) 원심은 판시와 같은 이유를 들어, 피고인 1, 3이 피고인 2와 명의도용 신규대출에 관한 이 부분 각 범행을 서로 공모하였다고 판단하였다."
"이유","원심판결 이유를 적법하게 채택된 증거들에 비추어 살펴보면, 이러한 원심의 판단에 피고인 1, 3의 상고이유 주장과 같이 공범 등에 관한 법리를 오해하거나 논리와 경험의 법칙을 위반하여 자유심증주의의 한계를 벗어난 위법 등이 없다."
"이유","한편 피고인 3은 원심이 그에 대하여 유죄로 인정한 범죄사실 중 위에서 살펴본 범죄사실들 외에 나머지 범죄사실들에 대하여도 피고인 1 등과 서로 공모하거나 이에 가담하지 않았다는 취지로 주장하나, 아래의 범죄사실들에 관하여는 아래에서 살펴보는 바와 같이 그 이유가 없다."
"이유","또한 그 밖의 범죄사실에 관하여도 적법하게 채택된 증거들에 비추어 살펴보면 다른 범죄사실들과 마찬가지로 위 피고인과 피고인 1 등과의 공모관계를 인정한 원심판결에 위법이 있다고 보이지 아니하므로, 그 주장은 모두 받아들이지 아니한다."
"이유","원심판결 이유를 관련 법리 및 적법하게 채택된 증거들에 비추어 살펴보면, 원심의 위와 같은 판단에 피고인 3의 상고이유 주장과 같이 논리와 경험의 법칙을 위반하여 자유심증주의의 한계를 벗어나거나 사전자기록위작죄에 있어서의 사무처리를 그르치게 할 목적 등에 관한 법리를 오해하는 등의 위법이 없다."
"이유","원심판결 이유를 관련 법리 및 적법하게 채택된 증거들에 비추어 살펴보면, 원심의 위와 같은 판단에 피고인 3의 상고이유 주장과 같이 논리와 경험의 법칙을 위반하여 자유심증주의의 한계를 벗어나거나 금융실명법위반죄에서의 ‘거래정보 등’에 관한 법리를 오해하는 등의 위법이 없다."
"이유","대출 결재 후 제일저축은행 전산시스템 대출용 프로그램에 위 피명의도용자들의 주민등록번호 등 인적사항 등을 입력하여 가장 대출을 발생시킨 사실을 알 수 있다."
"이유","이는 피명의도용자들인 주민등록번호 소지자의 허락이 없음에도 그 허락을 얻은 것처럼 행세하면서 그 주민등록번호를 피명의도용자 명의로 대출을 발생시키고 그 명의의 대출계좌 및 예금계좌를 생성하기 위한 개인식별 내지 특정의 용도로 사용한 것이므로, 주민등록번호 부정사용에 해당한다고 봄이 상당하다."
"이유","따라서 이 부분 공소사실을 유죄로 인정한 원심의 판단에 피고인 1의 상고이유 주장과 같이 주민등록번호 부정사용에 관한 법리를 오해하는 등의 위법이 없다."
"이유","형사소송법 제254조 제4항이 “공소사실의 기재는 범죄의 시일·장소와 방법을 명시하여 사실을 특정할 수 있도록 기재하여야 한다.”라고 규정한 취지는, 심판의 대상을 한정함으로써 심판의 능률과 신속을 꾀함과 동시에 방어의 범위를 특정하여 피고인의 방어권 행사를 쉽게 해 주기 위한 것이다. "
"이유","이에 이르지 아니함으로써 사실상 피고인의 방어권 행사에 지장을 가져오는 경우에는 형사소송법 제254조 제4항에서 정하고 있는 구체적인 범죄사실의 기재가 있는 공소장이라고 할 수 없다."
"이유","원심은 판시와 같은 이유를 들어, 이 부분 공소사실은 허위로 자산건전성 분류를 한 대출채권을 ‘피고인 1 일가로 인하여 발생한 명의도용 대출채권 1,197억 원 상당’이라고만 기재하여 그 내용과 범위가 불분명하다."
"이유","이에 따라 피고인의 방어권 행사에 곤란이 있으므로, 이 부분 공소제기는 공소사실이 충분히 특정되지 아니하여 위법한 경우에 해당한다고 판단하였다."
"이유","원심판결 이유를 위 법리 및 기록에 비추어 살펴보면, 위와 같은 원심의 판단에 검사의 상고이유 주장과 같이 공소사실의 특정에 관한 법리를 오해하거나 필요한 심리를 다하지 아니하는 등의 사유로 판결에 영향을 미친 위법이 없다."
