"이유","판결을 집행하는 데에 조건이 붙어 있는 경우 집행문을 받기 위하여 채권자는 이를 증명하는 서류를 제출하여 그 조건이 성취되었음을 증명하여야 한다."
"이유","판결에 표시된 채권자의 승계인을 위하여 또는 판결에 표시된 채무자의 승계인에 대하여 집행문을 받기 위하여 채권자는 증명서로 승계사실을 증명하여야 한다."
"이유","집행에 조건이 붙어 있어 조건의 성취를 주장하거나 채권자 또는 채무자의 승계사실을 주장하면서 집행문부여를 구하는 경우에 제기할 수 있다."
"이유","그 주문의 형식과 내용에 비추어 간접강제결정에서 명한 배상금 지급의무의 발생 여부나 발생 시기 및 범위를 확정할 수 있다면 간접강제결정을 집행하기 위한 조건이 붙어 있다고 볼 수 없으므로, 민사집행법 제30조 제2항에 따른 조건의 성취를 증명할 필요 없이 집행문을 부여받을 수 있다."
"이유","반면 그러한 간접강제결정에서 명한 배상금 지급의무의 발생 여부나 시기 및 범위가 불확정적인 것이라면 간접강제결정을 집행하는 데에 민사집행법 제30조 제2항의 조건이 붙어 있다고 보아야 하므로, 민사집행법 제30조 제2항에 따라 그 조건이 성취되었음을 증명하여야 집행문을 부여받을 수 있다."
"이유","산업별 노동조합인 원고는 2016. 12. 1. 피고에게 단체교섭 요구를 하였다가 거절당하자, 2016. 12. 5. 창원지방법원 2016카합10286호로 교섭창구 단일화 절차 등의 이행을 구하는 가처분신청을 하였다."
"이유","2017. 1. 24. 3억 원을 공탁할 것을 조건으로 가처분이의사건의 결정 확정 시까지 강제집행을 정지할 것을 명하는 강제집행정지결정을 받은 후, 2017. 1. 31. 3억 원을 공탁하였다."
"이유","위 결정의 집행력 있는 결정 정본에 기초한 피신청인의 강제집행은 3,800만 원을 넘는 부분에 한하여 이를 불허한다."
"이유","가처분결정을 송달받고도 교섭요구사실 공고 등 교섭창구 단일화 절차를 이행하지 않으면 가처분결정을 송달받은 날부터 이행할 때까지 1일당 2,000,000원의 비율로 계산한 배상금을 지급하여야 한다."
"이유","이 사건 가처분결정 주문 제3항의 간접강제결정을 집행하는 데에 조건이 붙어 있지 않으므로 그 간접강제결정에 대하여 집행문부여를 구하는 이 사건 소는 부적법하고 이는 집행문부여에 관한 이의신청 재판에 대하여 특별항고로만 다툴 수 있다고 하더라도 마찬가지라는 취지로 판단하였다."
"이유","거기에 상고이유 주장과 같이 집행문부여의 소의 적법요건과 심리대상, 부대체적 작위채무에 대한 간접강제결정의 집행문부여에 관한 법리 오해, 판단 누락, 대법원 판례 저촉 등으로 판결에 영향을 미친 잘못이 없다."
