"판시사항","진공청소기의 납작한 원통형 내지 밥통형 모양의 전체적인 형태와 그 본체에서 더스트 콘테이너를 분리한 후의 고깔 형태의 속모양이 특정 회사의 상품임을 표시하는 표지로서 국내에 널리 인식되어 있다고 인정하기 어렵다."
"판시사항","다른 외국회사 제품들인 납작한 원통형 내지 밥통형 모양의 가정용 진공청소기가 국내에 수입·판매되는 실태에 비추어 보면 위 진공청소기의 형태에 자타 상품의 식별력 있는 차별적 특징이 있다고 보기도 어렵다고 한 사례"
"판결요지","상품의 형태는 의장권이나 특허권 등에 의하여 보호되지 않는 한 원칙적으로 이를 모방하여 제작하는 것이 허용된다."
"판결요지","이러한 경우 비로소 부정경쟁방지및영업비밀보호에관한법률 제2조 제1호 (가)목 소정의 '기타 타인의 상품임을 표시한 표지'에 해당되어 같은 법에 의한 보호를 받을 수 있다."
"이유","제1 내지 제3점, 제8점에 대하여 상품의 형태는 의장권이나 특허권 등에 의하여 보호되지 않는 한 원칙적으로 이를 모방하여 제작하는 것이 허용된다."
"이유","다만 예외적으로 어떤 상품의 형태가 장기간의 계속적·독점적·배타적 사용이나 지속적인 선전광고 등에 의하여 그 형태가 갖는 차별적 특징이 거래자 또는 수요자에게 특정한 품질을 가지는 특정 출처의 상품임을 연상시킬 정도로 현저하게 개별화된 경우에만 부차적으로 자타상품의 식별력을 가지게 된다."
"이유","한편 상품의 형태가 타인의 상품을 표시한 표지로서 국내에 인식되어 있는지 여부는 그 사용기간, 방법, 태양, 사용량, 거래범위 등과 상품거래의 실정 및 사회통념상 객관적으로 널리 알려졌느냐의 여부가 일응의 기준이 된다."
"이유","이러한 경우 비로소 부정경쟁방지및영업비밀보호에관한법률 제2조 제1호 (가)목 소정의 '기타 타인의 상품임을 표시한 표지'에 해당되어 같은 법에 의한 보호를 받을 수 있다 할 것이다."
"이유","오히려 그 판시와 같은 다른 외국회사 제품들인 납작한 원통형 내지 밥통형 모양의 가정용 진공청소기가 국내에 수입·판매되는 실태에 비추어 보면, 이 사건 진공청소기의 형태에 자타 상품의 식별력 있는 어떠한 차별적 특징이 있다고 보기도 어렵다고 판단하였는 바이다."
"이유","기록에 비추어 살펴보면 원심의 위와 같은 사실인정과 판단은 정당하고, 거기에 상고이유로 주장하는 바와 같은 채증법칙 위배로 인한 사실오인이나, 상품 형태의 상품표지 및 그 주지성 등에 관한 법리를 오해한 위법은 없다."
"이유","제4, 5점에 대하여 기록에 의하면, 채무자 로얄퀸클럽이 채권자와의 판매대리점계약이 종료된 후 일시적으로 채무자들의 사무실 입구에 ""OOO""이라는 채권자의 상표를 그대로 기재하고 채무자들의 사무실 옥외 건물에는 ""OOO""이라는 신청인의 상표를 게재한 입간판을 설치하였을 뿐만이 아니다."
"이유","그리고 당사자의 변론재개신청을 받아들이느냐의 여부는 법원의 재량에 속한 사항이므로 당사자가 입증할 기회가 충분히 있었음에도 변론종결 후 추가입증을 위하여 변론재개신청을 한 경우에 법원이 그 변론재개신청을 받아들이지 아니하였다 하여 이를 심리미진의 위법사유에 해당한다고 할 수는 없다."
"이유","결국 이 부분 원심의 판단에 상고이유로 주장하는 바와 같은 심리미진으로 인한 사실오인이나 법리오해의 위법은 없다."
"이유","기록에 비추어 살펴보면 원심의 위와 같은 판단은 정당하고, 거기에 상고이유로 주장하는 바와 같은 심리미진이나 법리오해의 위법이 없다."
"이유","제7점에 대하여 원심은, 채권자가 채무자 OOO에게 제공하였다고 주장하는 광고전단, 카탈로그 및 제품사용설명서 등과 채무자 OOO이 자신의 제품을 판매하면서 제작한 광고전단 등과 사이에 실질적 유사성이 없다고 하여 저작권침해주장을 배척하였는 바이다."
"이유","기록에 비추어 살펴보면 원심의 판단은 정당하고, 거기에 상고이유로 주장하는 바와 같은 심리미진이나 사실오인의 위법이 없다."
"이유","그러므로 상고를 모두 기각하고, 상고비용은 패소자인 채권자의 부담으로 하기로 관여 법관의 의견이 일치되어 주문과 같이 판결한다."
