"판결요지","부동산 등기에 관하여 1부동산 1용지주의를 취하고 있는 현행 부동산등기법 아래에서는 동일부동산에 관하여 2중의 소유권보존등기가 경료되어 있는 경우 시간적으로 먼저 경료된 등기가 유효하고 나중에 경료된 등기는 무효라고 할 것이며 다만 동일부동산에 관하여 등기명의자를 달리하여 2중의 소유권 보존등기가 경료된 경우 이다."
"판결요지","그 다른 등기명의자 사이에 그 보존 등기의 효력에 관하여 다툼이 있을 때에만 실체적 관계에 들어가서 어느것이 진실한 소유권에 기하여 이루어진 것인가를 확정하여야 한다."
"이유","경기도 파주군 문산읍 선유리에 관하여 청구의 취지기재와 같이 1961. 11. 24. 서울 민사지방법원 파주등기소 접수 제1202호로서 등기번호 4713호로 피고 명의의 소유권보존등기가 경료되어 있는 사실은 당사자 사이에 다툼이 없다."
"이유","원고는 주장하기를 본건 토지는 피고가 소 외인에게 농지 분배한 것으로서 이에 관하여 동 소 외인 앞으로 상환 완료를 원인으로 한 소유권 이전 등기를 경료 하여 줌에 있어서 앞에서 본 보존 등기에 기하지 아니하고 별도로 1963. 4. 10. 위 등기소 접수이다."
"이유"," 제 3205호로서 등기 번호 5160호의 피고 명의의 새로운 소유권 보존 등기를 한 후 이에 기하여 위 소 외인에게 소유권 이전 등기를 경료 하여 주었는 바이다."
"이유","원고는 본건 토지의 21/283 지분을 전전 매수하여 위 뒤에 이루어진 등기에 기하여 지분이 전등기를 경료한 공유자의 한 사람으로서 본건 토지의 보존을 위하여 2중 으로 경료된 피고 명의의이다."
"이유"," 위 각 소유권보존등기중 위 매매과정에 비추어 현재의 진정한 권리관계를 표상하지 못하고 있는 먼저 경료된 청구의 취지기재 소유권보존등기의 말소를 구한다고 한다."
"이유","살피건대,원래 부동산 등기에 관하여 1부동산 1용지주의를 취하고 있는 현행 부동산 등기법 아래에서는 동일 부동산에 관하여 2중의 소유권 보존 등기가 경료되어 있는 경우 시간적으로 먼저 경료된 등기가 유효하고 나중에 경료된 등기는 무효라고 할 것이다."
"이유","78다1648 판결 다만 동일부동산에 관하여 등기명의자를 달리하여 2중의 소유권보존등기가 경료된 경우 그 다른 등기명의자 사이에 그 보존등기의 효력에 관하여 다툼이 있을 때에만 실체적 관계에 들어가서 어느 것이 진실한 소유권에 기하여 이루어진 것인가를 확정한다."
"이유","그 유·무효를 결정하여야 할 것이므로 본건에서의 위 다툼없는 사실과 원고의 주장에 의하면 본건 토지에 관하여 후에 등기명의자를 같다."
"이유","피고 명의로 1963. 4. 10. 위 등기소 등기번호 5160호로 경료된 소유권보존등기는 무효의 등기이고 따라서 이에 터잡아 원고 명의로 경료된 지분이전등기 역시 무효라 할 것이다."
"이유","그렇다면 위 등기번호 5160호로 뒤에 경료된 피고 명의의 소유권보존등기와 이에 터잡아 전전 경료된 원고 명의의 지분이전등기가 유효함을 전제로 한 원고의 본소 청구는 이유없어 기각할 것인바 결국 이와 결론을 같이한 제1심 판결은 정당하다."
"이유","원고의 항소는 이유 없으므로 기각하고 항소 비용은 패소자인 원고의 부담으로 하여 주문과 같이 판결 한다."
