"판시사항","甲 주식회사의 근로자인 乙 등이 상여금을 통상임금에 포함하여 재산정한 미지급 법정수당 등의 지급을 구하는 것이 신의성실의 원칙에 위배되는지 문제 된 사안에서, 甲 회사의 경영상태의 악화는 예견할 수 있거나 부담해야 할 범위에 있다."
"판시사항","극복할 가능성이 있는 일시적 어려움이라고 볼 수 있는 등 추가 법정수당 등의 지급으로 甲 회사에 중대한 경영상 위기가 초래된다거나 기업의 존립 자체가 위태롭게 된다고 인정하기 어렵다고 한 사례"
"이유","신의칙에 반한다는 이유로 권리의 행사를 부정하기 위해서는 상대방에게 신뢰를 제공하였다거나 객관적으로 보아 상대방이 신뢰를 하는 데 정당한 상태에 있어야 한다."
"이유","이러한 상대방의 신뢰에 반하여 권리를 행사하는 것이 정의관념에 비추어 용인될 수 없는 정도의 상태에 이르러야 한다."
"이유","단체협약 등 노사합의의 내용이 근로기준법의 강행규정을 위반하여 무효인 경우에, 그 무효를 주장하는 것이 신의칙에 위배되는 권리의 행사라는 이유로 이를 배척한다면, 강행규정으로 정한 입법 취지를 몰각시키는 결과가 되므로, 그러한 주장은 신의칙에 위배된다고 볼 수 없음이 원칙이다."
"이유","그러나 노사합의의 내용이 근로기준법의 강행규정을 위반한다는 이유로 노사합의의 무효 주장에 대하여 예외 없이 신의칙의 적용이 배제되는 것은 아니다. "
"이유","위에서 본 신의칙을 적용하기 위한 일반적인 요건을 갖춤은 물론 근로기준법의 강행규정성에도 불구하고 신의칙을 우선하여 적용할 만한 특별한 사정이 있는 예외적인 경우에 한하여 그 노사합의의 무효를 주장하는 것이 신의칙에 위배되어 허용될 수 없다."
"이유"," 근로자 측이 정기상여금을 통상임금에 가산하고 이를 토대로 추가적인 법정수당의 지급을 구함으로써 사용자에게 예측하지 못한 새로운 재정적 부담을 지워 중대한 경영상의 어려움을 초래하거나 기업의 존립을 위태롭게 하는 것은 정의와 형평 관념에 비추어 신의에 현저히 반할 수 있다."
"이유","다만 근로관계를 규율하는 강행규정보다 신의칙을 우선하여 적용할 것인지를 판단할 때에는 근로조건의 최저기준을 정하여 근로자의 기본적 생활을 보장·향상시키고자 하는 근로기준법 등의 입법 취지를 충분히 고려할 필요가 있다."
"이유","기업을 경영하는 주체는 사용자이고 기업의 경영상황은 기업 내·외부의 여러 경제적·사회적 사정에 따라 수시로 변할 수 있다."
"이유","통상임금 재산정에 따른 근로자의 추가 법정수당 청구를 중대한 경영상의 어려움을 초래하거나 기업 존립을 위태롭게 한다는 이유로 배척한다면, 기업 경영에 따른 위험을 사실상 근로자에게 전가하는 결과가 초래될 수 있다."
"이유","따라서 근로자의 추가 법정수당 청구가 사용자에게 중대한 경영상의 어려움을 초래하거나 기업의 존립을 위태롭게 하여 신의칙에 위배되는지는 신중하고 엄격하게 판단해야 한다."
"이유","기업이 일시적으로 경영상의 어려움에 처하더라도 사용자가 합리적이고 객관적으로 경영 예측을 하였다면 그러한 경영상태의 악화를 충분히 예견할 수 있었고 향후 경영상의 어려움을 극복할 가능성이 있는 경우에는 신의칙을 들어 근로자의 추가 법정수당 청구를 쉽게 배척해서는 안 된다."
"이유","원심판결 이유와 기록에서 알 수 있는 다음과 같은 사정을 위 법리에 비추어 살펴보면, 이 사건 상여금이 통상임금에 해당함을 전제로 재산정한 미지급 법정수당과 퇴직금 차액을 구하는 원고들의 청구가 신의칙에 위배된다고 볼 수 없다."
"이유","피고의 매출총이익률, 영업이익률, 당기순이익률은 2007년 이후 피고의 주된 제조분야인 선박 가격의 지속적 하락 등의 영향으로 감소 추세를 보였으나, 피고의 경영상태가 열악한 수준이었다고 보기 어렵다."
"이유","피고의 매출과 손익 등 경영상태는 2013년과 2014년 무렵 악화되었다. 그 원인은 2012년경부터 주요 수출처인 유럽의 경기침체에 따른 수출량 감소, 중국 기업의 급속한 성장세에 따른 수출 점유율 하락, 동종업계의 경쟁 심화 등으로 볼 수 있다."
"이유","국내외 경제상황의 변동에 따른 위험과 불이익은 피고와 같이 오랫동안 대규모 사업을 영위해 온 기업이 예견할 수 있거나 부담해야 할 범위에 있고, 피고의 기업 규모 등에 비추어 극복할 가능성이 있는 일시적 어려움이라고 볼 수 있다."
"이유","실제로 피고는 경영 현황 설명 자료에서 2014년도부터 조선 산업이 점진적으로 회복될 것으로 예상하였고, 피고의 2015년도 영업이익과 당기순이익이 상당히 증가하여 위와 같은 예상에 부합한다."
"이유","피고의 경영상태는 원고들이 이 사건 소를 제기한 이후에 급격히 악화되었다가 사실심 변론종결 무렵에는 어느 정도 회복세를 보이고 있었다."
"이유","원심으로서는 피고의 일시적인 경영악화만이 아니라, 기업의 계속성이나 수익성, 경영상 어려움을 예견하거나 극복할 가능성이 있는지도 고려해서 추가 법정수당 등 청구의 인용 여부를 판단했어야 한다."
"이유","그런데도 원심은, 피고의 추가부담액이 4년 6개월간 약 868억 원에 이른다는 등의 사정을 들어, 원고들의 미지급 법정수당과 퇴직금 차액 청구가 신의칙에 위배되어 허용될 수 없다고 판단하였다. 원심판결에는 신의칙에 관한 법리를 오해하는 등으로 판결에 영향을 미친 잘못이 있다."
"이유","원심판결의 원고들 패소 부분 중 격려금, 성과금, 상여O/T, 하기휴가비, 월차휴가수당 청구 부분을 제외한 나머지 부분을 파기한다."
"이유","이 부분 사건을 다시 심리·판단하도록 원심법원에 환송하며, 원고들의 나머지 상고는 이유 없어 이를 모두 기각하기로 하여, 대법관의 일치된 의견으로 주문과 같이 판결한다."
