"이유","구 부동산등기법 제131조 제2호는 ‘판결에 의하여 자기의 소유권을 증명하는 자는 미등기건물의 소유권보존등기를 신청할 수 있다’고 규정하고 있는 바이다."
"이유","소외 2 명의의 소유권보존등기는 무효라고 주장하며 그 소유권보존등기의 말소 등을 구하는 소를 제기하여 2003. 6. 18. 전부 승소판결을 받았다."
"이유","소외 3에게 위 건물 중 1층 112호를 제외한 나머지 60개 점포에 관하여 소외 2 명의의 소유권보존등기를 말소한다."
"이유","소외 2에 대하여 가지는 소유권보존등기말소청구권을 피보전권리로 삼아 위 건물 중 1층 109호, 110호, 111호, 112호를 제외한 나머지 57개 점포에 관한 처분금지가처분결정을 받아 2007. 1. 22. 그 가처분등기를 마친다."
"이유","소외 4의 협조만으로 원고 명의의 소유권보존등기를 마치는 것은 법률적으로 불가능하여 이 사건 약정은 무효이므로, 피고는 원고에게 이 사건 약정에 기하여 받은 1억 원을 부당이득으로 반환하여야 한다고 판단하였다."
"이유","원심판결 이유와 기록에 의하면, 원고는 이 사건 건물의 보존등기 명의인인 소외 2를 상대로 그 소유권보존등기의 말소등기절차를 이행하라는 소를 제기하여 승소판결을 받았다."
"이유","소외 2 명의의 소유권보존등기를 말소하게 한 후 원고가 받은 판결에 기하여 원고 명의의 소유권보존등기를 하는 등의 방법으로, 원고 명의의 소유권보존등기를 마칠 수 있다."
"이유","소외 4의 협조만으로 이 사건 건물에 관하여 원고 명의의 소유권보존등기를 마치는 것이 법률적으로 불가능하다고 단정할 것은 아니다."
"이유","소외 4의 협조만으로는 이 사건 건물에 관하여 원고 명의의 소유권보존등기를 마치는 것이 법률적으로 불가능하다고 단정하여 원고의 이 사건 청구를 인용하였는 바이다."
"이유","이러한 원심의 판단에는 미등기부동산의 소유권보존등기 방법에 관한 법리를 오해하여 판결에 영향을 미쳤거나 이유를 제대로 갖추지 아니한 위법이 있다."
"이유","그러므로 나머지 상고이유에 대한 판단을 생략한 채 원심판결을 파기하고, 사건을 다시 심리·판단하도록 원심법원에 환송하기로 하여 관여 대법관의 일치된 의견으로 주문과 같이 판결한다."
