"판시사항","취득시효 완성 후 소유자의 상속인 중 한 사람이 소유자로부터의 증여를 원인으로 소유권이전등기를 마친 경우, 새로운 이해관계인에 해당하는지 여부"
"판시사항","취득시효 완성 후 소유자의 부동산 처분행위가 불법행위로 되기 위한 요건 및 제3자가 그 처분행위에 적극 가담한 경우 그 처분행위의 효력"
"판결요지","부동산에 대한 점유취득시효가 완성되었다고 하더라도 이를 등기하지 아니하고 있는 사이에 그 부동산에 관하여 제3자에게 소유권이전등기가 마쳐지면 점유자는 그 제3자에게 대항할 수 없다."
"판결요지","그 증여가 실질적인 상속재산의 협의분할과 동일시할 수 있는 등의 특별한 사정이 없는 한 등기명의인은 점유자에 대한 관계에서 종전 소유자와 같은 지위에 있는 자로 볼 수는 없고 취득시효 완성 후의 새로운 이해관계인으로 보아야 한다."
"판결요지","부동산을 취득한 제3자가 부동산 소유자의 이와 같은 불법행위에 적극 가담하였다면 이는 사회질서에 반하는 행위로서 무효이다."
"이유","부동산에 대한 점유취득시효가 완성되었다고 하더라도 이를 등기하지 아니하고 있는 사이에 그 부동산에 관하여 제3자에게 소유권이전등기가 마쳐지면 점유자는 그 제3자에게 대항할 수 없는 것이다."
"이유","그 증여가 실질적인 상속재산의 협의분할과 동일시할 수 있는 등의 특별한 사정이 없는 한 등기명의인은 점유자에 대한 관계에서 종전 소유자와 같은 지위에 있는 자로 볼 수는 없고 취득시효 완성 이후의 새로운 이해관계인으로 보아야 할 것이다."
"이유","이러한 법리와 기록에 비추어 살펴보면, 원고들 주장의 사정만으로는 망 소외 1의 피고에 대한 증여가 실질적인 상속이라고 보기 부족하고 달리 이를 인정할 증거가 없다고 판단한 원심의 조치는 정당한 것으로 수긍이 간다."
"이유","부동산에 관한 취득시효가 완성된 후 취득시효를 주장하거나 이로 인한 소유권이전등기청구를 하기 이전에는 등기명의인인 부동산 소유자로서는 특별한 사정이 없는 한 시효취득 사실을 알 수 없는 것이므로 이를 제3자에게 처분하였다 하더라도 불법행위가 성립할 수 없다 할 것이다."
"이유","부동산을 취득한 제3자가 부동산 소유자의 이와 같은 불법행위에 적극 가담하였다면 이는 사회질서에 반하는 행위로서 무효라 할 것이다."
"이유","그러므로 상고를 모두 기각하고 상고비용은 패소자의 부담으로 하여 관여 법관의 일치된 의견으로 주문과 같이 판결한다."
